User ID,User Link,Debug Link,Position,Tuple Index,Tuple Name,Problems,Cluster,Pair Type,V1 Metric,V2 Metric
UA7D6E9CAA,https://zzigak.github.io/refactor_study/?id=UA7D6E9CAA,https://zzigak.github.io/refactor_study/?id=UA7D6E9CAA&debugKey=xR9mK2nP7qL4wZ8v,10,38,cluster_8/tuple_28:cc_python_28_3:cc_python_3_29:cc_python_29,cc_python_28 + cc_python_3 + cc_python_29,cluster_8,mi_vs_logprob,mi,logprob
UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552&debugKey=xR9mK2nP7qL4wZ8v,1,35,cluster_7/tuple_16:cc_python_16_25:cc_python_25_19:cc_python_19,cc_python_16 + cc_python_25 + cc_python_19,cluster_7,mi_vs_tokens,mi,tokens
UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552&debugKey=xR9mK2nP7qL4wZ8v,2,23,cluster_5/tuple_28:cc_python_28_1:cc_python_1_19:cc_python_19,cc_python_28 + cc_python_1 + cc_python_19,cluster_5,logprob_vs_tokens,logprob,tokens
UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552&debugKey=xR9mK2nP7qL4wZ8v,3,22,cluster_5/tuple_28:cc_python_28_1:cc_python_1_19:cc_python_19,cc_python_28 + cc_python_1 + cc_python_19,cluster_5,mi_vs_tokens,mi,tokens
UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552&debugKey=xR9mK2nP7qL4wZ8v,4,7,cluster_3/tuple_16:cc_python_16_19:cc_python_19_23:cc_python_23,cc_python_16 + cc_python_19 + cc_python_23,cluster_3,mi_vs_logprob,mi,logprob
UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552&debugKey=xR9mK2nP7qL4wZ8v,5,4,cluster_1/tuple_2:cc_python_2_27:cc_python_27_5:cc_python_5,cc_python_2 + cc_python_27 + cc_python_5,cluster_1,mi_vs_tokens,mi,tokens
UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552&debugKey=xR9mK2nP7qL4wZ8v,6,24,cluster_5/tuple_5:cc_python_5_29:cc_python_29_7:cc_python_7,cc_python_5 + cc_python_29 + cc_python_7,cluster_5,mi_vs_logprob,mi,logprob
UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552&debugKey=xR9mK2nP7qL4wZ8v,7,15,cluster_4/tuple_28:cc_python_28_4:cc_python_4_11:cc_python_11_good,cc_python_28 + cc_python_4 + cc_python_11,cluster_4,mi_vs_logprob,mi,logprob
UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552&debugKey=xR9mK2nP7qL4wZ8v,8,28,cluster_6/tuple_12:cc_python_12_2:cc_python_2_11:cc_python_11,cc_python_12 + cc_python_2 + cc_python_11,cluster_6,mi_vs_tokens,mi,tokens
UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552&debugKey=xR9mK2nP7qL4wZ8v,9,42,cluster_9/tuple_17:cc_python_17_16:cc_python_16_19:cc_python_19,cc_python_17 + cc_python_16 + cc_python_19,cluster_9,logprob_vs_tokens,logprob,tokens
UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552,https://zzigak.github.io/refactor_study/?id=UAB9A7F552&debugKey=xR9mK2nP7qL4wZ8v,10,33,cluster_7/tuple_11:cc_python_11_10:cc_python_10_27:cc_python_27,cc_python_11 + cc_python_10 + cc_python_27,cluster_7,mi_vs_tokens,mi,tokens
UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA&debugKey=xR9mK2nP7qL4wZ8v,1,42,cluster_9/tuple_17:cc_python_17_16:cc_python_16_19:cc_python_19,cc_python_17 + cc_python_16 + cc_python_19,cluster_9,logprob_vs_tokens,logprob,tokens
UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA&debugKey=xR9mK2nP7qL4wZ8v,2,1,cluster_0/tuple_29:cc_python_29_19:cc_python_19_13:cc_python_13,cc_python_29 + cc_python_19 + cc_python_13,cluster_0,mi_vs_tokens,mi,tokens
UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA&debugKey=xR9mK2nP7qL4wZ8v,3,31,cluster_6/tuple_19:cc_python_19_14:cc_python_14_7:cc_python_7,cc_python_19 + cc_python_14 + cc_python_7,cluster_6,mi_vs_tokens,mi,tokens
UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA&debugKey=xR9mK2nP7qL4wZ8v,4,30,cluster_6/tuple_19:cc_python_19_14:cc_python_14_7:cc_python_7,cc_python_19 + cc_python_14 + cc_python_7,cluster_6,mi_vs_logprob,mi,logprob
UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA&debugKey=xR9mK2nP7qL4wZ8v,5,38,cluster_8/tuple_28:cc_python_28_3:cc_python_3_29:cc_python_29,cc_python_28 + cc_python_3 + cc_python_29,cluster_8,mi_vs_logprob,mi,logprob
UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA&debugKey=xR9mK2nP7qL4wZ8v,6,44,cluster_9/tuple_8:cc_python_8_10:cc_python_10_20:cc_python_20,cc_python_8 + cc_python_10 + cc_python_20,cluster_9,logprob_vs_tokens,logprob,tokens
UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA&debugKey=xR9mK2nP7qL4wZ8v,7,33,cluster_7/tuple_11:cc_python_11_10:cc_python_10_27:cc_python_27,cc_python_11 + cc_python_10 + cc_python_27,cluster_7,mi_vs_tokens,mi,tokens
UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA&debugKey=xR9mK2nP7qL4wZ8v,8,9,cluster_3/tuple_6:cc_python_6_21:cc_python_21_9:cc_python_9,cc_python_6 + cc_python_21 + cc_python_9,cluster_3,mi_vs_logprob,mi,logprob
UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA&debugKey=xR9mK2nP7qL4wZ8v,9,25,cluster_5/tuple_5:cc_python_5_29:cc_python_29_7:cc_python_7,cc_python_5 + cc_python_29 + cc_python_7,cluster_5,mi_vs_tokens,mi,tokens
UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA,https://zzigak.github.io/refactor_study/?id=UBD79EBBFA&debugKey=xR9mK2nP7qL4wZ8v,10,15,cluster_4/tuple_28:cc_python_28_4:cc_python_4_11:cc_python_11_good,cc_python_28 + cc_python_4 + cc_python_11,cluster_4,mi_vs_logprob,mi,logprob
UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB&debugKey=xR9mK2nP7qL4wZ8v,1,16,cluster_4/tuple_28:cc_python_28_4:cc_python_4_11:cc_python_11_good,cc_python_28 + cc_python_4 + cc_python_11,cluster_4,mi_vs_tokens,mi,tokens
UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB&debugKey=xR9mK2nP7qL4wZ8v,2,0,cluster_0/tuple_29:cc_python_29_19:cc_python_19_13:cc_python_13,cc_python_29 + cc_python_19 + cc_python_13,cluster_0,mi_vs_logprob,mi,logprob
UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB&debugKey=xR9mK2nP7qL4wZ8v,3,34,cluster_7/tuple_16:cc_python_16_25:cc_python_25_19:cc_python_19,cc_python_16 + cc_python_25 + cc_python_19,cluster_7,mi_vs_logprob,mi,logprob
UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB&debugKey=xR9mK2nP7qL4wZ8v,4,9,cluster_3/tuple_6:cc_python_6_21:cc_python_21_9:cc_python_9,cc_python_6 + cc_python_21 + cc_python_9,cluster_3,mi_vs_logprob,mi,logprob
UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB&debugKey=xR9mK2nP7qL4wZ8v,5,23,cluster_5/tuple_28:cc_python_28_1:cc_python_1_19:cc_python_19,cc_python_28 + cc_python_1 + cc_python_19,cluster_5,logprob_vs_tokens,logprob,tokens
UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB&debugKey=xR9mK2nP7qL4wZ8v,6,15,cluster_4/tuple_28:cc_python_28_4:cc_python_4_11:cc_python_11_good,cc_python_28 + cc_python_4 + cc_python_11,cluster_4,mi_vs_logprob,mi,logprob
UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB&debugKey=xR9mK2nP7qL4wZ8v,7,7,cluster_3/tuple_16:cc_python_16_19:cc_python_19_23:cc_python_23,cc_python_16 + cc_python_19 + cc_python_23,cluster_3,mi_vs_logprob,mi,logprob
UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB&debugKey=xR9mK2nP7qL4wZ8v,8,36,cluster_8/tuple_24:cc_python_24_15:cc_python_15_10:cc_python_10,cc_python_24 + cc_python_15 + cc_python_10,cluster_8,mi_vs_logprob,mi,logprob
UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB&debugKey=xR9mK2nP7qL4wZ8v,9,2,cluster_0/tuple_29:cc_python_29_19:cc_python_19_13:cc_python_13,cc_python_29 + cc_python_19 + cc_python_13,cluster_0,logprob_vs_tokens,logprob,tokens
UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB,https://zzigak.github.io/refactor_study/?id=UBE15C9DDB&debugKey=xR9mK2nP7qL4wZ8v,10,37,cluster_8/tuple_24:cc_python_24_15:cc_python_15_10:cc_python_10,cc_python_24 + cc_python_15 + cc_python_10,cluster_8,logprob_vs_tokens,logprob,tokens
UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0&debugKey=xR9mK2nP7qL4wZ8v,1,7,cluster_3/tuple_16:cc_python_16_19:cc_python_19_23:cc_python_23,cc_python_16 + cc_python_19 + cc_python_23,cluster_3,mi_vs_logprob,mi,logprob
UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0&debugKey=xR9mK2nP7qL4wZ8v,2,38,cluster_8/tuple_28:cc_python_28_3:cc_python_3_29:cc_python_29,cc_python_28 + cc_python_3 + cc_python_29,cluster_8,mi_vs_logprob,mi,logprob
UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0&debugKey=xR9mK2nP7qL4wZ8v,3,21,cluster_5/tuple_28:cc_python_28_1:cc_python_1_19:cc_python_19,cc_python_28 + cc_python_1 + cc_python_19,cluster_5,mi_vs_logprob,mi,logprob
UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0&debugKey=xR9mK2nP7qL4wZ8v,4,35,cluster_7/tuple_16:cc_python_16_25:cc_python_25_19:cc_python_19,cc_python_16 + cc_python_25 + cc_python_19,cluster_7,mi_vs_tokens,mi,tokens
UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0&debugKey=xR9mK2nP7qL4wZ8v,5,36,cluster_8/tuple_24:cc_python_24_15:cc_python_15_10:cc_python_10,cc_python_24 + cc_python_15 + cc_python_10,cluster_8,mi_vs_logprob,mi,logprob
UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0&debugKey=xR9mK2nP7qL4wZ8v,6,40,cluster_8/tuple_28:cc_python_28_3:cc_python_3_29:cc_python_29,cc_python_28 + cc_python_3 + cc_python_29,cluster_8,logprob_vs_tokens,logprob,tokens
UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0&debugKey=xR9mK2nP7qL4wZ8v,7,41,cluster_9/tuple_17:cc_python_17_16:cc_python_16_19:cc_python_19,cc_python_17 + cc_python_16 + cc_python_19,cluster_9,mi_vs_tokens,mi,tokens
UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0&debugKey=xR9mK2nP7qL4wZ8v,8,33,cluster_7/tuple_11:cc_python_11_10:cc_python_10_27:cc_python_27,cc_python_11 + cc_python_10 + cc_python_27,cluster_7,mi_vs_tokens,mi,tokens
UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0&debugKey=xR9mK2nP7qL4wZ8v,9,44,cluster_9/tuple_8:cc_python_8_10:cc_python_10_20:cc_python_20,cc_python_8 + cc_python_10 + cc_python_20,cluster_9,logprob_vs_tokens,logprob,tokens
UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0,https://zzigak.github.io/refactor_study/?id=UC11C8ECC0&debugKey=xR9mK2nP7qL4wZ8v,10,14,cluster_3/tuple_7:cc_python_7_29:cc_python_29_0:cc_python_0,cc_python_7 + cc_python_29 + cc_python_0,cluster_3,logprob_vs_tokens,logprob,tokens
UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C&debugKey=xR9mK2nP7qL4wZ8v,1,25,cluster_5/tuple_5:cc_python_5_29:cc_python_29_7:cc_python_7,cc_python_5 + cc_python_29 + cc_python_7,cluster_5,mi_vs_tokens,mi,tokens
UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C&debugKey=xR9mK2nP7qL4wZ8v,2,36,cluster_8/tuple_24:cc_python_24_15:cc_python_15_10:cc_python_10,cc_python_24 + cc_python_15 + cc_python_10,cluster_8,mi_vs_logprob,mi,logprob
UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C&debugKey=xR9mK2nP7qL4wZ8v,3,26,cluster_5/tuple_5:cc_python_5_29:cc_python_29_7:cc_python_7,cc_python_5 + cc_python_29 + cc_python_7,cluster_5,logprob_vs_tokens,logprob,tokens
UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C&debugKey=xR9mK2nP7qL4wZ8v,4,22,cluster_5/tuple_28:cc_python_28_1:cc_python_1_19:cc_python_19,cc_python_28 + cc_python_1 + cc_python_19,cluster_5,mi_vs_tokens,mi,tokens
UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C&debugKey=xR9mK2nP7qL4wZ8v,5,27,cluster_6/tuple_12:cc_python_12_2:cc_python_2_11:cc_python_11,cc_python_12 + cc_python_2 + cc_python_11,cluster_6,mi_vs_logprob,mi,logprob
UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C&debugKey=xR9mK2nP7qL4wZ8v,6,2,cluster_0/tuple_29:cc_python_29_19:cc_python_19_13:cc_python_13,cc_python_29 + cc_python_19 + cc_python_13,cluster_0,logprob_vs_tokens,logprob,tokens
UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C&debugKey=xR9mK2nP7qL4wZ8v,7,21,cluster_5/tuple_28:cc_python_28_1:cc_python_1_19:cc_python_19,cc_python_28 + cc_python_1 + cc_python_19,cluster_5,mi_vs_logprob,mi,logprob
UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C&debugKey=xR9mK2nP7qL4wZ8v,8,34,cluster_7/tuple_16:cc_python_16_25:cc_python_25_19:cc_python_19,cc_python_16 + cc_python_25 + cc_python_19,cluster_7,mi_vs_logprob,mi,logprob
UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C&debugKey=xR9mK2nP7qL4wZ8v,9,31,cluster_6/tuple_19:cc_python_19_14:cc_python_14_7:cc_python_7,cc_python_19 + cc_python_14 + cc_python_7,cluster_6,mi_vs_tokens,mi,tokens
UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C,https://zzigak.github.io/refactor_study/?id=UC1D5AD80C&debugKey=xR9mK2nP7qL4wZ8v,10,23,cluster_5/tuple_28:cc_python_28_1:cc_python_1_19:cc_python_19,cc_python_28 + cc_python_1 + cc_python_19,cluster_5,logprob_vs_tokens,logprob,tokens
UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC&debugKey=xR9mK2nP7qL4wZ8v,1,37,cluster_8/tuple_24:cc_python_24_15:cc_python_15_10:cc_python_10,cc_python_24 + cc_python_15 + cc_python_10,cluster_8,logprob_vs_tokens,logprob,tokens
UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC&debugKey=xR9mK2nP7qL4wZ8v,2,16,cluster_4/tuple_28:cc_python_28_4:cc_python_4_11:cc_python_11_good,cc_python_28 + cc_python_4 + cc_python_11,cluster_4,mi_vs_tokens,mi,tokens
UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC&debugKey=xR9mK2nP7qL4wZ8v,3,27,cluster_6/tuple_12:cc_python_12_2:cc_python_2_11:cc_python_11,cc_python_12 + cc_python_2 + cc_python_11,cluster_6,mi_vs_logprob,mi,logprob
UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC&debugKey=xR9mK2nP7qL4wZ8v,4,35,cluster_7/tuple_16:cc_python_16_25:cc_python_25_19:cc_python_19,cc_python_16 + cc_python_25 + cc_python_19,cluster_7,mi_vs_tokens,mi,tokens
UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC&debugKey=xR9mK2nP7qL4wZ8v,5,31,cluster_6/tuple_19:cc_python_19_14:cc_python_14_7:cc_python_7,cc_python_19 + cc_python_14 + cc_python_7,cluster_6,mi_vs_tokens,mi,tokens
UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC&debugKey=xR9mK2nP7qL4wZ8v,6,13,cluster_3/tuple_7:cc_python_7_29:cc_python_29_0:cc_python_0,cc_python_7 + cc_python_29 + cc_python_0,cluster_3,mi_vs_tokens,mi,tokens
UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC&debugKey=xR9mK2nP7qL4wZ8v,7,23,cluster_5/tuple_28:cc_python_28_1:cc_python_1_19:cc_python_19,cc_python_28 + cc_python_1 + cc_python_19,cluster_5,logprob_vs_tokens,logprob,tokens
UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC&debugKey=xR9mK2nP7qL4wZ8v,8,20,cluster_4/tuple_8:cc_python_8_9:cc_python_9_3:cc_python_3,cc_python_8 + cc_python_9 + cc_python_3,cluster_4,logprob_vs_tokens,logprob,tokens
UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC,https://zzigak.github.io/refactor_study/?id=UC901DDCCC&debugKey=xR9mK2nP7qL4wZ8v,9,15,cluster_4/tuple_28:cc_python_28_4:cc_python_4_11:cc_python_11_good,cc_python_28 + cc_python_4 + cc_python_11,cluster_4,mi_vs_logprob,mi,logprob
